"month","year","country","value","date","max","min","normalised_value","log_value"
"08","2021","Guinea-Bissau",0.00262921523425361,2021-08-01,4873.253,0,5e-07,-5.9411
"09","2021","Guinea-Bissau",0.00305776056005477,2021-09-01,4873.253,0,6e-07,-5.7901
"10","2021","Guinea-Bissau",0.00311192291075302,2021-10-01,4873.253,0,6e-07,-5.7725
"11","2021","Guinea-Bissau",0.0032144849740701,2021-11-01,4873.253,0,7e-07,-5.7401
"12","2021","Guinea-Bissau",0.00327996661680321,2021-12-01,4873.253,0,7e-07,-5.7199
"01","2021","Guyana",0.00875343969644178,2021-01-01,4873.253,0,1.8e-06,-4.7383
"02","2021","Guyana",0.0104130777220781,2021-02-01,4873.253,0,2.1e-06,-4.5647
"03","2021","Guyana",0.0118812734717232,2021-03-01,4873.253,0,2.4e-06,-4.4328
"04","2021","Guyana",0.0148097387905209,2021-04-01,4873.253,0,3e-06,-4.2125
"05","2021","Guyana",0.0193368182006649,2021-05-01,4873.253,0,4e-06,-3.9457
"06","2021","Guyana",0.023672858615819,2021-06-01,4873.253,0,4.9e-06,-3.7434
"07","2021","Guyana",0.027143627516981,2021-07-01,4873.253,0,5.6e-06,-3.6066
"08","2021","Guyana",0.0302131017466893,2021-08-01,4873.253,0,6.2e-06,-3.4995
"09","2021","Guyana",0.0365162689639302,2021-09-01,4873.253,0,7.5e-06,-3.31
"10","2021","Guyana",0.043402605115979,2021-10-01,4873.253,0,8.9e-06,-3.1372
"11","2021","Guyana",0.0468412414071926,2021-11-01,4873.253,0,9.6e-06,-3.061
"12","2021","Guyana",0.0491938980112191,2021-12-01,4873.253,0,1.01e-05,-3.012
"01","2021","Haiti",0.000936218124912783,2021-01-01,4873.253,0,2e-07,-6.9737
"02","2021","Haiti",0.00106640778851506,2021-02-01,4873.253,0,2e-07,-6.8435
"03","2021","Haiti",0.00111401393402337,2021-03-01,4873.253,0,2e-07,-6.7998
"04","2021","Haiti",0.00113808922982288,2021-04-01,4873.253,0,2e-07,-6.7784
"05","2021","Haiti",0.0012085175539788,2021-05-01,4873.253,0,2e-07,-6.7184
"06","2021","Haiti",0.00150791933687015,2021-06-01,4873.253,0,3e-07,-6.497
"07","2021","Haiti",0.00172938654040942,2021-07-01,4873.253,0,4e-07,-6.36
"08","2021","Haiti",0.0018169562171674,2021-08-01,4873.253,0,4e-07,-6.3106
"09","2021","Haiti",0.00188345285502207,2021-09-01,4873.253,0,4e-07,-6.2746
"10","2021","Haiti",0.00204343107996974,2021-10-01,4873.253,0,4e-07,-6.1931
"11","2021","Haiti",0.00217247635532678,2021-11-01,4873.253,0,4e-07,-6.1319
"12","2021","Haiti",0.0022675352188229,2021-12-01,4873.253,0,5e-07,-6.0891
"01","2021","Holy See",0.0333745364647713,2021-01-01,4873.253,0,6.8e-06,-3.4
"02","2021","Holy See",0.0333745364647713,2021-02-01,4873.253,0,6.8e-06,-3.4
"03","2021","Holy See",0.0333745364647713,2021-03-01,4873.253,0,6.8e-06,-3.4
"04","2021","Holy See",0.0333745364647713,2021-04-01,4873.253,0,6.8e-06,-3.4
"05","2021","Holy See",0.0333745364647713,2021-05-01,4873.253,0,6.8e-06,-3.4
"06","2021","Holy See",0.0333745364647713,2021-06-01,4873.253,0,6.8e-06,-3.4
"07","2021","Holy See",0.0333745364647713,2021-07-01,4873.253,0,6.8e-06,-3.4
"08","2021","Holy See",0.0333745364647713,2021-08-01,4873.253,0,6.8e-06,-3.4
"09","2021","Holy See",0.0333745364647713,2021-09-01,4873.253,0,6.8e-06,-3.4
"10","2021","Holy See",0.0333745364647713,2021-10-01,4873.253,0,6.8e-06,-3.4
"11","2021","Holy See",0.0333745364647713,2021-11-01,4873.253,0,6.8e-06,-3.4
"12","2021","Holy See",0.0333745364647713,2021-12-01,4873.253,0,6.8e-06,-3.4
"01","2021","Honduras",0.0135156706206686,2021-01-01,4873.253,0,2.8e-06,-4.3039
"02","2021","Honduras",0.0161838488278818,2021-02-01,4873.253,0,3.3e-06,-4.1237
"03","2021","Honduras",0.0181401619880754,2021-03-01,4873.253,0,3.7e-06,-4.0096
"04","2021","Honduras",0.0201351263304245,2021-04-01,4873.253,0,4.1e-06,-3.9053
"05","2021","Honduras",0.0228334027177861,2021-05-01,4873.253,0,4.7e-06,-3.7795
"06","2021","Honduras",0.0252283415288453,2021-06-01,4873.253,0,5.2e-06,-3.6798
"07","2021","Honduras",0.028226005120953,2021-07-01,4873.253,0,5.8e-06,-3.5675
"08","2021","Honduras",0.0322087163547936,2021-08-01,4873.253,0,6.6e-06,-3.4355
"09","2021","Honduras",0.0358059602156895,2021-09-01,4873.253,0,7.3e-06,-3.3296
"10","2021","Honduras",0.0375319277913941,2021-10-01,4873.253,0,7.7e-06,-3.2826
"11","2021","Honduras",0.0380642996337328,2021-11-01,4873.253,0,7.8e-06,-3.2685
"12","2021","Honduras",0.0382292767164536,2021-12-01,4873.253,0,7.8e-06,-3.2642
"01","2021","Hungary",0.0360457486930698,2021-01-01,4873.253,0,7.4e-06,-3.323
"02","2021","Hungary",0.0404971758639328,2021-02-01,4873.253,0,8.3e-06,-3.2065
"03","2021","Hungary",0.0552743948200635,2021-03-01,4873.253,0,1.13e-05,-2.8954
"04","2021","Hungary",0.0758265245738163,2021-04-01,4873.253,0,1.56e-05,-2.5793
"05","2021","Hungary",0.0823917085753088,2021-05-01,4873.253,0,1.69e-05,-2.4963
"06","2021","Hungary",0.0835303172245312,2021-06-01,4873.253,0,1.71e-05,-2.4825
"07","2021","Hungary",0.0837184320276915,2021-07-01,4873.253,0,1.72e-05,-2.4803
"08","2021","Hungary",0.083911158631967,2021-08-01,4873.253,0,1.72e-05,-2.478
"09","2021","Hungary",0.0845503216757157,2021-09-01,4873.253,0,1.73e-05,-2.4704
"10","2021","Hungary",0.0867168607562305,2021-10-01,4873.253,0,1.78e-05,-2.4451
"11","2021","Hungary",0.100558185434965,2021-11-01,4873.253,0,2.06e-05,-2.297
"12","2021","Hungary",0.124310159068904,2021-12-01,4873.253,0,2.55e-05,-2.085
"01","2021","Iceland",0.0173528063334515,2021-01-01,4873.253,0,3.6e-06,-4.054
"02","2021","Iceland",0.0176820512820513,2021-02-01,4873.253,0,3.6e-06,-4.0352
"03","2021","Iceland",0.0178795226279097,2021-03-01,4873.253,0,3.7e-06,-4.0241
"04","2021","Iceland",0.0185025641025641,2021-04-01,4873.253,0,3.8e-06,-3.9898
"05","2021","Iceland",0.019145362164717,2021-05-01,4873.253,0,3.9e-06,-3.9557
"06","2021","Iceland",0.0193934065934066,2021-06-01,4873.253,0,4e-06,-3.9428
"07","2021","Iceland",0.0202886919532081,2021-07-01,4873.253,0,4.2e-06,-3.8977
"08","2021","Iceland",0.0279444168734491,2021-08-01,4873.253,0,5.7e-06,-3.5775
"09","2021","Iceland",0.0332616361416361,2021-09-01,4873.253,0,6.8e-06,-3.4034
"10","2021","Iceland",0.0368527472527473,2021-10-01,4873.253,0,7.6e-06,-3.3008
"11","2021","Iceland",0.046234822954823,2021-11-01,4873.253,0,9.5e-06,-3.074
"12","2021","Iceland",0.0609775257001063,2021-12-01,4873.253,0,1.25e-05,-2.7972
"01","2021","India",8.63228631249653,2021-01-01,4873.253,0,0.0017714,2.1555
"02","2021","India",8.94492862343568,2021-02-01,4873.253,0,0.0018355,2.1911
"03","2021","India",9.4391768175682,2021-03-01,4873.253,0,0.0019369,2.2449
"04","2021","India",12.2124544131182,2021-04-01,4873.253,0,0.002506,2.5025
"05","2021","India",20.0919685495098,2021-05-01,4873.253,0,0.0041229,3.0003
"06","2021","India",24.1987781513689,2021-06-01,4873.253,0,0.0049656,3.1863
"07","2021","India",25.4241389057073,2021-07-01,4873.253,0,0.0052171,3.2357
"08","2021","India",26.3979372108768,2021-08-01,4873.253,0,0.0054169,3.2733
"09","2021","India",27.3022236160908,2021-09-01,4873.253,0,0.0056025,3.307
"10","2021","India",27.8775449554054,2021-10-01,4873.253,0,0.0057205,3.3278
"11","2021","India",28.2039662818162,2021-11-01,4873.253,0,0.0057875,3.3395
"12","2021","India",28.422453356386,2021-12-01,4873.253,0,0.0058323,3.3472
"01","2021","Indonesia",0.00329087200043484,2021-01-01,4873.253,0,7e-07,-5.7166
"02","2021","Indonesia",0.00446190506000734,2021-02-01,4873.253,0,9e-07,-5.4122
"03","2021","Indonesia",0.00522972866968826,2021-03-01,4873.253,0,1.1e-06,-5.2534
"04","2021","Indonesia",0.00582049060642798,2021-04-01,4873.253,0,1.2e-06,-5.1464
"05","2021","Indonesia",0.00637657342073906,2021-05-01,4873.253,0,1.3e-06,-5.0551
"06","2021","Indonesia",0.00716268120770454,2021-06-01,4873.253,0,1.5e-06,-4.9389
"07","2021","Indonesia",0.0101501537465081,2021-07-01,4873.253,0,2.1e-06,-4.5903
"08","2021","Indonesia",0.0140070856044771,2021-08-01,4873.253,0,2.9e-06,-4.2682
"09","2021","Indonesia",0.0152527265643357,2021-09-01,4873.253,0,3.1e-06,-4.183
"10","2021","Indonesia",0.015474245086815,2021-10-01,4873.253,0,3.2e-06,-4.1686
"11","2021","Indonesia",0.0155424024603711,2021-11-01,4873.253,0,3.2e-06,-4.1642
"12","2021","Indonesia",0.0155739656717654,2021-12-01,4873.253,0,3.2e-06,-4.1622
"01","2021","Iran",0.0157633089881688,2021-01-01,4873.253,0,3.2e-06,-4.1501
"02","2021","Iran",0.0181521014881196,2021-02-01,4873.253,0,3.7e-06,-4.009
"03","2021","Iran",0.0209734042960762,2021-03-01,4873.253,0,4.3e-06,-3.8645
"04","2021","Iran",0.0259947867293105,2021-04-01,4873.253,0,5.3e-06,-3.6499
"05","2021","Iran",0.0326345707566912,2021-05-01,4873.253,0,6.7e-06,-3.4224
"06","2021","Iran",0.0364003573014036,2021-06-01,4873.253,0,7.5e-06,-3.3132
"07","2021","Iran",0.0417131407556029,2021-07-01,4873.253,0,8.6e-06,-3.1769
"08","2021","Iran",0.0531128605515275,2021-08-01,4873.253,0,1.09e-05,-2.9353
"09","2021","Iran",0.0636351500424883,2021-09-01,4873.253,0,1.31e-05,-2.7546
"10","2021","Iran",0.0687124649458351,2021-10-01,4873.253,0,1.41e-05,-2.6778
"11","2021","Iran",0.0719173841484853,2021-11-01,4873.253,0,1.48e-05,-2.6322
"12","2021","Iran",0.0733686151641947,2021-12-01,4873.253,0,1.51e-05,-2.6123
"01","2021","Iraq",0.0151081701542751,2021-01-01,4873.253,0,3.1e-06,-4.1925
"02","2021","Iraq",0.0161787038535547,2021-02-01,4873.253,0,3.3e-06,-4.1241
"03","2021","Iraq",0.0191711918718894,2021-03-01,4873.253,0,3.9e-06,-3.9543
"04","2021","Iraq",0.0238662074311984,2021-04-01,4873.253,0,4.9e-06,-3.7353
"05","2021","Iraq",0.0283325135907933,2021-05-01,4873.253,0,5.8e-06,-3.5637
"06","2021","Iraq",0.031571099226056,2021-06-01,4873.253,0,6.5e-06,-3.4555
"07","2021","Iraq",0.0367437055434271,2021-07-01,4873.253,0,7.5e-06,-3.3038
"08","2021","Iraq",0.0441644087767519,2021-08-01,4873.253,0,9.1e-06,-3.1198
"09","2021","Iraq",0.0487067119285607,2021-09-01,4873.253,0,1e-05,-3.0219
"10","2021","Iraq",0.0505402082366519,2021-10-01,4873.253,0,1.04e-05,-2.985
"11","2021","Iraq",0.0514621653456027,2021-11-01,4873.253,0,1.06e-05,-2.9669
"12","2021","Iraq",0.0519349867732081,2021-12-01,4873.253,0,1.07e-05,-2.9578
"01","2021","Ireland",0.0323075576699114,2021-01-01,4873.253,0,6.6e-06,-3.4325
"02","2021","Ireland",0.0424143614450079,2021-02-01,4873.253,0,8.7e-06,-3.1603
"03","2021","Ireland",0.0461584676187906,2021-03-01,4873.253,0,9.5e-06,-3.0757
"04","2021","Ireland",0.0491536507381026,2021-04-01,4873.253,0,1.01e-05,-3.0128
"05","2021","Ireland",0.0517923250543098,2021-05-01,4873.253,0,1.06e-05,-2.9605
"06","2021","Ireland",0.0541660962367286,2021-06-01,4873.253,0,1.11e-05,-2.9157
"07","2021","Ireland",0.057521967682643,2021-07-01,4873.253,0,1.18e-05,-2.8556
"08","2021","Ireland",0.0661229383808406,2021-08-01,4873.253,0,1.36e-05,-2.7162
"09","2021","Ireland",0.0750852809634096,2021-09-01,4873.253,0,1.54e-05,-2.5891
"10","2021","Ireland",0.0840672444195358,2021-10-01,4873.253,0,1.73e-05,-2.4761
"11","2021","Ireland",0.102509587948415,2021-11-01,4873.253,0,2.1e-05,-2.2778
"12","2021","Ireland",0.132202034555367,2021-12-01,4873.253,0,2.71e-05,-2.0234
"01","2021","Israel",0.0623483586056086,2021-01-01,4873.253,0,1.28e-05,-2.775
"02","2021","Israel",0.0835777171112536,2021-02-01,4873.253,0,1.72e-05,-2.482
"03","2021","Israel",0.094382095443161,2021-03-01,4873.253,0,1.94e-05,-2.3604
"04","2021","Israel",0.0966443499410763,2021-04-01,4873.253,0,1.98e-05,-2.3367
"05","2021","Israel",0.0969435983634738,2021-05-01,4873.253,0,1.99e-05,-2.3336
"06","2021","Israel",0.0970494738572667,2021-06-01,4873.253,0,1.99e-05,-2.3325
"07","2021","Israel",0.0985222253918412,2021-07-01,4873.253,0,2.02e-05,-2.3175
"08","2021","Israel",0.110599765682077,2021-08-01,4873.253,0,2.27e-05,-2.2018
"09","2021","Israel",0.138051139726564,2021-09-01,4873.253,0,2.83e-05,-1.9801
"10","2021","Israel",0.151610869473577,2021-10-01,4873.253,0,3.11e-05,-1.8864
"11","2021","Israel",0.154534704031402,2021-11-01,4873.253,0,3.17e-05,-1.8673
"12","2021","Israel",0.156683711661996,2021-12-01,4873.253,0,3.22e-05,-1.8535
"01","2021","Italy",2.53471052084618,2021-01-01,4873.253,0,0.0005201,0.9301
"02","2021","Italy",2.94147035465566,2021-02-01,4873.253,0,0.0006036,1.0789
"03","2021","Italy",3.51656987822717,2021-03-01,4873.253,0,0.0007216,1.2575
"04","2021","Italy",4.12361601109767,2021-04-01,4873.253,0,0.0008462,1.4167
"05","2021","Italy",4.46756075220462,2021-05-01,4873.253,0,0.0009168,1.4968
"06","2021","Italy",4.57447637458808,2021-06-01,4873.253,0,0.0009387,1.5205
"07","2021","Italy",4.62323599286563,2021-07-01,4873.253,0,0.0009487,1.5311
"08","2021","Italy",4.79119182927936,2021-08-01,4873.253,0,0.0009832,1.5668
"09","2021","Italy",4.97521193903817,2021-09-01,4873.253,0,0.0010209,1.6045
"10","2021","Italy",5.08432206008089,2021-10-01,4873.253,0,0.0010433,1.6262
"11","2021","Italy",5.26113439639785,2021-11-01,4873.253,0,0.0010796,1.6603
"12","2021","Italy",5.79870823298177,2021-12-01,4873.253,0,0.0011899,1.7576
"01","2021","Jamaica",0.00478660337138253,2021-01-01,4873.253,0,1e-06,-5.3419
"02","2021","Jamaica",0.00652111500474693,2021-02-01,4873.253,0,1.3e-06,-5.0327
"03","2021","Jamaica",0.0107056091371136,2021-03-01,4873.253,0,2.2e-06,-4.537
"04","2021","Jamaica",0.0145645576177722,2021-04-01,4873.253,0,3e-06,-4.2292
"05","2021","Jamaica",0.0159606970199821,2021-05-01,4873.253,0,3.3e-06,-4.1376
"06","2021","Jamaica",0.0166856400805855,2021-06-01,4873.253,0,3.4e-06,-4.0932
"07","2021","Jamaica",0.0172826610695885,2021-07-01,4873.253,0,3.5e-06,-4.0581
"08","2021","Jamaica",0.0199630722435362,2021-08-01,4873.253,0,4.1e-06,-3.9139
"09","2021","Jamaica",0.026091590426863,2021-09-01,4873.253,0,5.4e-06,-3.6461
"10","2021","Jamaica",0.0293624042906187,2021-10-01,4873.253,0,6e-06,-3.528
"11","2021","Jamaica",0.0304827622228804,2021-11-01,4873.253,0,6.3e-06,-3.4906
"12","2021","Jamaica",0.0310918153277522,2021-12-01,4873.253,0,6.4e-06,-3.4708
"01","2021","Japan",0.213179230090771,2021-01-01,4873.253,0,4.37e-05,-1.5456
"02","2021","Japan",0.277187317972589,2021-02-01,4873.253,0,5.69e-05,-1.2831
"03","2021","Japan",0.300888496565477,2021-03-01,4873.253,0,6.17e-05,-1.201
"04","2021","Japan",0.35189153908846,2021-04-01,4873.253,0,7.22e-05,-1.0444
"05","2021","Japan",0.452533953870795,2021-05-01,4873.253,0,9.29e-05,-0.7929
"06","2021","Japan",0.518041462026659,2021-06-01,4873.253,0,0.0001063,-0.6577
"07","2021","Japan",0.561740053917237,2021-07-01,4873.253,0,0.0001153,-0.5767
"08","2021","Japan",0.793406708816084,2021-08-01,4873.253,0,0.0001628,-0.2314
"09","2021","Japan",1.09708567116602,2021-09-01,4873.253,0,0.0002251,0.0927
"10","2021","Japan",1.1442134993622,2021-10-01,4873.253,0,0.0002348,0.1347
"11","2021","Japan",1.14980994919961,2021-11-01,4873.253,0,0.0002359,0.1396
"12","2021","Japan",1.1526945975639,2021-12-01,4873.253,0,0.0002365,0.1421
"01","2021","Jordan",0.0306493345786594,2021-01-01,4873.253,0,6.3e-06,-3.4851
"02","2021","Jordan",0.034541600498894,2021-02-01,4873.253,0,7.1e-06,-3.3656
"03","2021","Jordan",0.0488837212478613,2021-03-01,4873.253,0,1e-05,-3.0183
"04","2021","Jordan",0.066135611194201,2021-04-01,4873.253,0,1.36e-05,-2.716
"05","2021","Jordan",0.0709984883211474,2021-05-01,4873.253,0,1.46e-05,-2.6451
"06","2021","Jordan",0.0729669036525357,2021-06-01,4873.253,0,1.5e-05,-2.6177
"07","2021","Jordan",0.0745132159505357,2021-07-01,4873.253,0,1.53e-05,-2.5968
"08","2021","Jordan",0.076870295526355,2021-08-01,4873.253,0,1.58e-05,-2.5656
"09","2021","Jordan",0.0794499405738495,2021-09-01,4873.253,0,1.63e-05,-2.5326
"10","2021","Jordan",0.0824997927582951,2021-10-01,4873.253,0,1.69e-05,-2.495
"11","2021","Jordan",0.0883453557760977,2021-11-01,4873.253,0,1.81e-05,-2.4265
"12","2021","Jordan",0.100006971288472,2021-12-01,4873.253,0,2.05e-05,-2.3025
"01","2021","Kazakhstan",0.011539455120748,2021-01-01,4873.253,0,2.4e-06,-4.462
"02","2021","Kazakhstan",0.0133689709276499,2021-02-01,4873.253,0,2.7e-06,-4.3148
"03","2021","Kazakhstan",0.0148069369207834,2021-03-01,4873.253,0,3e-06,-4.2127
"04","2021","Kazakhstan",0.0178761625596366,2021-04-01,4873.253,0,3.7e-06,-4.0243
"05","2021","Kazakhstan",0.0219922447255459,2021-05-01,4873.253,0,4.5e-06,-3.8171
"06","2021","Kazakhstan",0.0245860398560124,2021-06-01,4873.253,0,5e-06,-3.7056
"07","2021","Kazakhstan",0.0292592683944751,2021-07-01,4873.253,0,6e-06,-3.5316
"08","2021","Kazakhstan",0.0406537274630881,2021-08-01,4873.253,0,8.3e-06,-3.2027
"09","2021","Kazakhstan",0.0491501837888827,2021-09-01,4873.253,0,1.01e-05,-3.0129
"10","2021","Kazakhstan",0.0529128886365225,2021-10-01,4873.253,0,1.09e-05,-2.9391
"11","2021","Kazakhstan",0.0553741452108722,2021-11-01,4873.253,0,1.14e-05,-2.8936
"12","2021","Kazakhstan",0.0567180269785084,2021-12-01,4873.253,0,1.16e-05,-2.8697
"01","2021","Kenya",0.00183875881023712,2021-01-01,4873.253,0,4e-07,-6.2987
"02","2021","Kenya",0.00191761816114863,2021-02-01,4873.253,0,4e-07,-6.2567
"03","2021","Kenya",0.00218032008081059,2021-03-01,4873.253,0,4e-07,-6.1283
"04","2021","Kenya",0.00276670578294865,2021-04-01,4873.253,0,6e-07,-5.8901
"05","2021","Kenya",0.00308045969840129,2021-05-01,4873.253,0,6e-07,-5.7827
"06","2021","Kenya",0.00329157313783871,2021-06-01,4873.253,0,7e-07,-5.7164
"07","2021","Kenya",0.00357519117855352,2021-07-01,4873.253,0,7e-07,-5.6337
"08","2021","Kenya",0.00411438455926513,2021-08-01,4873.253,0,8e-07,-5.4933
"09","2021","Kenya",0.00454748846813573,2021-09-01,4873.253,0,9e-07,-5.3932
"10","2021","Kenya",0.00468187760313197,2021-10-01,4873.253,0,1e-06,-5.3641
"11","2021","Kenya",0.00472978150054025,2021-11-01,4873.253,0,1e-06,-5.3539
"12","2021","Kenya",0.00494840484218017,2021-12-01,4873.253,0,1e-06,-5.3087
"01","2021","Kiribati",0,2021-01-01,4873.253,0,0,-Inf
"02","2021","Kiribati",0,2021-02-01,4873.253,0,0,-Inf
"03","2021","Kiribati",0,2021-03-01,4873.253,0,0,-Inf
"04","2021","Kiribati",0,2021-04-01,4873.253,0,0,-Inf
"05","2021","Kiribati",6.8572318836048e-06,2021-05-01,4873.253,0,0,-11.8902
"06","2021","Kiribati",1.70059350713399e-05,2021-06-01,4873.253,0,0,-10.9819
"07","2021","Kiribati",1.70059350713399e-05,2021-07-01,4873.253,0,0,-10.9819
"08","2021","Kiribati",1.70059350713399e-05,2021-08-01,4873.253,0,0,-10.9819
"09","2021","Kiribati",1.70059350713399e-05,2021-09-01,4873.253,0,0,-10.9819
"10","2021","Kiribati",1.70059350713399e-05,2021-10-01,4873.253,0,0,-10.9819
"11","2021","Kiribati",1.70059350713399e-05,2021-11-01,4873.253,0,0,-10.9819
"12","2021","Kiribati",1.70059350713399e-05,2021-12-01,4873.253,0,0,-10.9819
"01","2021","Korea, North",0,2021-01-01,4873.253,0,0,-Inf
"02","2021","Korea, North",0,2021-02-01,4873.253,0,0,-Inf
"03","2021","Korea, North",0,2021-03-01,4873.253,0,0,-Inf
"04","2021","Korea, North",0,2021-04-01,4873.253,0,0,-Inf
"05","2021","Korea, North",0,2021-05-01,4873.253,0,0,-Inf
"06","2021","Korea, North",0,2021-06-01,4873.253,0,0,-Inf
"07","2021","Korea, North",0,2021-07-01,4873.253,0,0,-Inf
"08","2021","Korea, North",0,2021-08-01,4873.253,0,0,-Inf
"09","2021","Korea, North",0,2021-09-01,4873.253,0,0,-Inf
"10","2021","Korea, North",0,2021-10-01,4873.253,0,0,-Inf
"11","2021","Korea, North",0,2021-11-01,4873.253,0,0,-Inf
"12","2021","Korea, North",0,2021-12-01,4873.253,0,0,-Inf
"01","2021","Korea, South",0.0013972664568776,2021-01-01,4873.253,0,3e-07,-6.5732
"02","2021","Korea, South",0.00164681007580825,2021-02-01,4873.253,0,3e-07,-6.4089
"03","2021","Korea, South",0.00188954671130672,2021-03-01,4873.253,0,4e-07,-6.2714
"04","2021","Korea, South",0.00220739750556717,2021-04-01,4873.253,0,5e-07,-6.1159
"05","2021","Korea, South",0.00257778257265408,2021-05-01,4873.253,0,5e-07,-5.9608
"06","2021","Korea, South",0.00291592124649226,2021-06-01,4873.253,0,6e-07,-5.8376
"07","2021","Korea, South",0.00345722428454007,2021-07-01,4873.253,0,7e-07,-5.6673
"08","2021","Korea, South",0.00442991386299503,2021-08-01,4873.253,0,9e-07,-5.4194
"09","2021","Korea, South",0.00550164673646805,2021-09-01,4873.253,0,1.1e-06,-5.2027
"10","2021","Korea, South",0.00666081950620411,2021-10-01,4873.253,0,1.4e-06,-5.0115
"11","2021","Korea, South",0.00790201461438021,2021-11-01,4873.253,0,1.6e-06,-4.8406
"12","2021","Korea, South",0.0107032516539601,2021-12-01,4873.253,0,2.2e-06,-4.5372
"01","2021","Kosovo",0.0306524009598772,2021-01-01,4873.253,0,6.3e-06,-3.485
"02","2021","Kosovo",0.0355438584557724,2021-02-01,4873.253,0,7.3e-06,-3.337
"03","2021","Kosovo",0.0431941707171457,2021-03-01,4873.253,0,8.9e-06,-3.142
"04","2021","Kosovo",0.0544511809582519,2021-04-01,4873.253,0,1.12e-05,-2.9105
"05","2021","Kosovo",0.0585631713109661,2021-05-01,4873.253,0,1.2e-05,-2.8376
"06","2021","Kosovo",0.0592113049700079,2021-06-01,4873.253,0,1.22e-05,-2.8266
"07","2021","Kosovo",0.059618509506169,2021-07-01,4873.253,0,1.22e-05,-2.8198
"08","2021","Kosovo",0.067189585937586,2021-08-01,4873.253,0,1.38e-05,-2.7002
"09","2021","Kosovo",0.0865291143706116,2021-09-01,4873.253,0,1.78e-05,-2.4473
"10","2021","Kosovo",0.0886473214665949,2021-10-01,4873.253,0,1.82e-05,-2.4231
